종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"007460","에이프로젠","1620","100","6.58",,,,,"606","2.67","0","0.00"
"003060","에이프로젠바이오로직스","1273","54","4.43",,,,,"4406","0.29","0","0.00"
"397030","에이프릴바이오","19360","-110","-0.56",,,"672","28.82","2677","7.23","0","0.00"
"244920","에이플러스에셋","3995","-20","-0.50","451","8.86","688","5.81","6651","0.60","200","5.01"
"278470","에이피알","294500","11500","4.06","11245","26.19","17368","16.96","27071","10.88","0","0.00"
"230240","에치에프알","13080","0","0.00","139","94.10",,,"13053","1.00","220","1.68"
"230360","에코마케팅","11040","-230","-2.04","1253","8.81","1457","7.58","6976","1.58","200","1.81"
"038870","에코바이오","4640","10","0.22","194","23.92",,,"6303","0.74","0","0.00"
"097780","에코볼트","1073","24","2.29","259","4.14",,,"4012","0.27","0","0.00"
"448280","에코아이","21300","250","1.19","1955","10.90",,,"13274","1.60","500","2.35"
"101360","에코앤드림","37800","-700","-1.82",,,,,"8528","4.43","0","0.00"
"128540","에코캡","1850","-35","-1.86","80","23.13",,,"3461","0.53","0","0.00"
"086520","에코프로","93400","0","0.00","388","240.72",,,"12678","7.37","0","0.00"
"450080","에코프로머티","87100","-2200","-2.46","85","1024.71","437","199.11","11584","7.52","0","0.00"
"247540","에코프로비엠","179900","900","0.50",,,"1799","99.99","14043","12.81","0","0.00"
"383310","에코프로에이치엔","54000","0","0.00","2201","24.53",,,"7254","7.44","600","1.11"
"038110","에코플라스틱","3620","-25","-0.69","1281","2.83",,,"5393","0.67","60","1.66"
"073540","에프알텍","1477","-14","-0.94","175","8.44",,,"5098","0.29","0","0.00"
"064850","에프앤가이드","7520","-150","-1.96","680","11.06",,,"5183","1.45","180","2.39"
"036810","에프에스티","31150","800","2.64",,,,,"12205","2.55","50","0.16"
"173940","에프엔씨엔터","3115","-95","-2.96",,,,,"2407","1.29","0","0.00"
"083500","에프엔에스테크","13070","-70","-0.53","222","58.87",,,"8014","1.63","80","0.61"
"054940","엑사이엔씨","811","1","0.12",,,,,"1836","0.44","0","0.00"
"373110","엑셀세라퓨틱스","6860","-340","-4.72",,,,,"260","26.38","0","0.00"
"205100","엑셈","2080","10","0.48","145","14.34",,,"1464","1.42","28","1.35"
"356680","엑스게이트","4090","-30","-0.73","11","371.82",,,"1418","2.88","0","0.00"
"070300","엑스큐어","10150","70","0.69",,,,,"2922","3.47","0","0.00"
"317770","엑스페릭스","4730","315","7.13",,,,,"2410","1.96","0","0.00"
"373200","엑스플러스","1680","114","7.28",,,,,"66","25.45","0","0.00"
"092870","엑시콘","19400","100","0.52","454","42.73",,,"13557","1.43","100","0.52"
"317870","엔바이오니아","16030","10","0.06",,,,,"4453","3.60","0","0.00"
"067570","엔브이에이치코리아","2410","95","4.10","137","17.59",,,"4958","0.49","150","6.22"
"236810","엔비티","4480","-45","-0.99",,,,,"1980","2.26","0","0.00"
"333620","엔시스","10900","530","5.11","218","50.00",,,"5588","1.95","40","0.37"
"101400","엔시트론","486","4","0.83","19","25.58",,,"631","0.77","0","0.00"
"036570","엔씨소프트","177600","-3100","-1.72","10446","17.00","9116","19.48","160025","1.11","3130","1.76"
"422040","엔에이치스팩23호","2145","0","0.00",,,,,,,"0","0.00"
"437780","엔에이치스팩24호","2215","-10","-0.45",,,,,,,"0","0.00"
"438580","엔에이치스팩25호","2330","10","0.43",,,,,,,"0","0.00"
"439410","엔에이치스팩26호","2090","-10","-0.48",,,,,,,"0","0.00"
"440820","엔에이치스팩27호","2135","-15","-0.70",,,,,,,"0","0.00"
"451700","엔에이치스팩29호","2015","-15","-0.74",,,,,,,"0","0.00"
"466910","엔에이치스팩30호","2040","-20","-0.97",,,,,,,"0","0.00"
"265740","엔에프씨","8680","490","5.98","412","21.07",,,"6809","1.27","40","0.46"
"354200","엔젠바이오","2785","40","1.46",,,,,"1264","2.20","0","0.00"
"455900","엔젤로보틱스","28950","-550","-1.86",,,,,"653","44.33","0","0.00"
"419080","엔젯","11880","270","2.33","30","396.00",,,"4588","2.59","0","0.00"
"208860","엔지스테크널러지","2205","0","0.00",,,,,"729","3.02","0","0.00"
"183490","엔지켐생명과학","1667","-43","-2.51",,,,,"2275","0.73","0","0.00"
"085310","엔케이","891","-2","-0.22","754","1.18",,,"2202","0.40","0","0.00"
"182400","엔케이맥스","2020","0","0.00","65","31.08",,,"1353","1.49","0","0.00"
"348370","엔켐","183300","-5500","-2.91",,,,,"15316","11.97","0","0.00"
"069410","엔텔스","3625","-45","-1.23",,,,,"5158","0.70","0","0.00"
"227950","엔투텍","603","11","1.86","105","5.74",,,"1074","0.56","0","0.00"
"291230","엔피","2690","125","4.87",,,,,"690","3.90","0","0.00"
"198080","엔피디","2360","0","0.00","153","15.42",,,"4317","0.55","0","0.00"
"048830","엔피케이","1303","1","0.08","91","14.32",,,"2378","0.55","30","2.30"
"096870","엘디티","2740","-30","-1.08",,,,,"2287","1.20","0","0.00"
"290650","엘앤씨바이오","20550","-50","-0.24","2132","9.64",,,"6478","3.17","100","0.49"
"066970","엘앤에프","113500","-700","-0.61",,,,,"32742","3.47","0","0.00"
"156100","엘앤케이바이오","8950","-50","-0.56",,,,,"1773","5.05","0","0.00"
"073110","엘엠에스","6600","130","2.01",,,,,"14277","0.46","200","3.03"
"083310","엘오티베큠","13080","80","0.62","3273","4.00",,,"15723","0.83","200","1.53"
"037950","엘컴텍","1214","-5","-0.41","30","40.47",,,"888","1.37","0","0.00"
"170920","엘티씨","12710","450","3.67",,,,,"9438","1.35","0","0.00"
"058630","엠게임","5650","0","0.00","1144","4.94",,,"5957","0.95","150","2.65"
"058970","엠로","54800","-500","-0.90",,,,,"2524","21.71","0","0.00"
"019590","엠벤처투자","921","0","0.00","171","5.39",,,"703","1.31","0","0.00"
"169330","엠브레인","2305","-5","-0.22","218","10.57",,,"1676","1.38","120","5.21"
"097520","엠씨넥스","21900","0","0.00","1585","13.82","2386","9.18","18369","1.19","600","2.74"
"373170","엠아이큐브솔루션","9300","-220","-2.31","602","15.45",,,"4626","2.01","200","2.15"
"179290","엠아이텍","6920","-30","-0.43","398","17.39","640","10.81","2879","2.40","80","1.16"
"009780","엠에스씨","5600","70","1.27","1049","5.34",,,"8543","0.66","100","1.79"
"123040","엠에스오토텍","4050","-10","-0.25","268","15.11",,,"4618","0.88","75","1.85"
"323230","엠에프엠코리아","161","0","0.00",,,,,"526","0.31","0","0.00"
"032790","엠젠솔루션","1644","57","3.59",,,,,"895","1.84","0","0.00"
"033160","엠케이전자","9870","-20","-0.20",,,,,"17838","0.55","100","1.01"
"347890","엠투아이","6490","0","0.00","378","17.17",,,"4374","1.48","220","3.39"
"033310","엠투엔","2545","-20","-0.78","82","31.04",,,"3431","0.74","0","0.00"
"259630","엠플러스","11080","-70","-0.63","1646","6.73",,,"6141","1.80","100","0.90"
"105550","엣지파운드리","2295","70","3.15",,,,,"1219","1.88","0","0.00"
"060850","영림원소프트랩","8440","-30","-0.35","469","18.00",,,"5572","1.51","80","0.95"
"014440","영보화학","3495","-55","-1.55","306","11.42",,,"8403","0.42","50","1.43"
"143540","영우디에스피","830","10","1.22",,,,,"669","1.24","0","0.00"
"111770","영원무역","39250","1450","3.84","11762","3.34","8064","4.87","74013","0.53","1300","3.31"
"009970","영원무역홀딩스","81100","-100","-0.12","32032","2.53",,,"202971","0.40","3970","4.90"
"003520","영진약품","2470","45","1.86",,,,,"490","5.04","0","0.00"
"000670","영풍","310500","-1000","-0.32",,,,,"2216785","0.14","10000","3.22"
"036560","영풍정밀","10500","20","0.19","1855","5.66",,,"21362","0.49","600","5.71"
"006740","영풍제지","1302","-8","-0.61",,,,,"2724","0.48","40","3.07"
"012280","영화금속","870","-5","-0.57","145","6.00",,,"1307","0.67","20","2.30"
"265560","영화테크","7990","-30","-0.37","570","14.02",,,"5860","1.36","80","1.00"
"012160","영흥","519","-6","-1.14",,,,,"2800","0.19","0","0.00"
"036000","예림당","1850","-1","-0.05","391","4.73",,,"5677","0.33","0","0.00"
"250930","예선테크","634","-5","-0.78",,,,,"674","0.94","0","0.00"
"053280","예스24","4355","200","4.81",,,,,"8802","0.49","200","4.59"
"015360","예스코홀딩스","43800","300","0.69","5541","7.90",,,"109369","0.40","8750","19.98"
"122640","예스티","20700","1590","8.32",,,,,"4102","5.05","0","0.00"
"045060","오공","2885","5","0.17","524","5.51",,,"6519","0.44","50","1.73"
"080520","오디텍","4115","20","0.49","279","14.75",,,"11630","0.35","100","2.43"
"007310","오뚜기","433500","2500","0.58","46617","9.30","45848","9.46","562474","0.77","9000","2.08"
"039830","오로라","6280","0","0.00","703","8.93","1121","5.60","13422","0.47","150","2.39"
"322310","오로스테크놀로지","23850","50","0.21","363","65.70","1041","22.91","6729","3.54","0","0.00"
"046120","오르비텍","2635","-20","-0.75",,,,,"1940","1.36","0","0.00"
"014940","오리엔탈정공","4030","40","1.00","196","20.56","509","7.92","1908","2.11","50","1.24"
"002630","오리엔트바이오","510","0","0.00",,,,,"602","0.85","0","0.00"
"065500","오리엔트정공","1271","-6","-0.47",,,,,"1185","1.07","0","0.00"
"271560","오리온","89200","-700","-0.78","9528","9.36","10931","8.16","72413","1.23","1250","1.40"
"001800","오리온홀딩스","15040","10","0.07","1423","10.57","1856","8.10","36513","0.41","750","4.99"
"010470","오리콤","6990","-530","-7.05","847","8.25",,,"10149","0.69","270","3.86"
"417860","오브젠","9560","-240","-2.45",,,,,"2101","4.55","0","0.00"
"352910","오비고","7010","20","0.29","33","212.42",,,"3017","2.32","0","0.00"
"053980","오상자이엘","4170","-5","-0.12","1265","3.30",,,"5083","0.82","0","0.00"
"036220","오상헬스케어","16860","-40","-0.24","9148","1.84",,,"23285","0.72","2000","11.86"
"052420","오성첨단소재","1905","25","1.33","167","11.41",,,"2791","0.68","0","0.00"
"039200","오스코텍","42550","500","1.19",,,"495","85.96","2590","16.43","0","0.00"
"226400","오스테오닉","5260","-10","-0.19","193","27.25",,,"2620","2.01","0","0.00"
"031510","오스템","1330","-14","-1.04","325","4.09",,,"3776","0.35","50","3.76"
"368970","오에스피","4010","-30","-0.74",,,,,"3675","1.09","0","0.00"
"138080","오이솔루션","10960","-90","-0.81",,,,,"10629","1.03","100","0.91"
"080580","오킨스전자","7060","-30","-0.42","62","113.87",,,"2077","3.40","0","0.00"
"067170","오텍","4055","-10","-0.25",,,,,"8774","0.46","100","2.47"
"353590","오토앤","4415","10","0.23",,,,,"2247","1.96","0","0.00"
"173130","오파스넷","8120","-630","-7.20","807","10.06",,,"3525","2.30","100","1.23"
"440320","오픈놀","5850","-190","-3.15","155","37.74",,,"3828","1.53","0","0.00"
"049480","오픈베이스","2350","40","1.73","166","14.16",,,"2588","0.91","25","1.06"
"394280","오픈엣지테크놀로지","18530","100","0.54",,,"309","59.89","959","19.32","0","0.00"
"309930","오하임앤컴퍼니","2280","10","0.44","116","19.66",,,"1440","1.58","0","0.00"
"244460","올리패스","475","2","0.42",,,,,"74","6.42","0","0.00"
"226950","올릭스","15080","-1020","-6.34",,,,,"2951","5.11","0","0.00"
"057540","옴니시스템","951","8","0.85","14","67.93",,,"1736","0.55","0","0.00"
"131030","옵투스제약","7780","-60","-0.77","708","10.99",,,"8811","0.88","100","1.29"
"082210","옵트론텍","2990","-30","-0.99","389","7.69","343","8.71","1473","2.03","0","0.00"
"109080","옵티시스","7930","30","0.38","477","16.62",,,"10832","0.73","100","1.26"
"380540","옵티코어","980","-17","-1.71",,,,,"694","1.41","0","0.00"
"153710","옵티팜","6140","-30","-0.49",,,,,"1714","3.58","0","0.00"
"432430","와이랩","7270","-230","-3.07",,,,,"2006","3.62","0","0.00"
"338840","와이바이오로직스","10310","380","3.83",,,,,"1570","6.57","0","0.00"
"122990","와이솔","7420","-190","-2.50","477","15.56","1083","6.85","12573","0.59","250","3.37"
"232140","와이씨","16760","240","1.45","169","99.17","625","26.83","3853","4.35","0","0.00"
"112290","와이씨켐","18580","-320","-1.69",,,"239","77.73","5982","3.11","0","0.00"
"065530","와이어블","1762","-7","-0.40","49","35.96",,,"1574","1.12","50","2.84"
"067900","와이엔텍","7110","-120","-1.66","1330","5.35","1590","4.47","13859","0.51","50","0.70"
"007530","와이엠","3020","-10","-0.33","50","60.40",,,"2294","1.32","0","0.00"
"155650","와이엠씨","4060","-5","-0.12","752","5.40",,,"6217","0.65","200","4.93"
"273640","와이엠텍","15680","100","0.64","609","25.75",,,"5505","2.85","180","1.15"
"251370","와이엠티","9130","-50","-0.54",,,,,"7530","1.21","0","0.00"
"066430","와이오엠","576","2","0.35","74","7.78",,,"1098","0.52","0","0.00"
"273060","와이즈버즈","1112","-1","-0.09","17","65.41",,,"904","1.23","0","0.00"
"019210","와이지-원","5680","10","0.18","731","7.77",,,"10244","0.55","280","4.93"
"122870","와이지엔터테인먼트","35200","-500","-1.40","3310","10.63","2460","14.31","25166","1.40","300","0.85"
"011690","와이투솔루션","3105","55","1.80",,,,,"2788","1.11","0","0.00"
"332570","와이팜","3295","-10","-0.30","529","6.23",,,"2210","1.49","0","0.00"
"079000","와토스코리아","5320","-90","-1.66","370","14.38",,,"11013","0.48","200","3.76"
"403490","우듬지팜","2255","-30","-1.31","34","66.32",,,"836","2.70","0","0.00"
"316140","우리금융지주","14700","-160","-1.08","3231","4.55","4050","3.63","42116","0.35","1000","6.80"
"032820","우리기술","2465","40","1.65","33","74.70",,,"672","3.67","0","0.00"
"041190","우리기술투자","8640","40","0.47","1566","5.52",,,"6692","1.29","0","0.00"
"115440","우리넷","6250","20","0.32","636","9.83",,,"7071","0.88","0","0.00"
"046970","우리로","1215","-9","-0.74",,,,,"1039","1.17","0","0.00"
"082850","우리바이오","4130","105","2.61","331","12.48",,,"4227","0.98","0","0.00"
"215360","우리산업","13720","-280","-2.00","1939","7.08",,,"10771","1.27","165","1.20"
"072470","우리산업홀딩스","3495","0","0.00","410","8.52",,,"6930","0.50","50","1.43"
"073560","우리손에프앤지","1429","-4","-0.28","22","64.95",,,"3625","0.39","25","1.75"
"037400","우리엔터프라이즈","1448","71","5.16","208","6.96",,,"5536","0.26","0","0.00"
"153490","우리이앤엘","872","3","0.35","107","8.15",,,"1616","0.54","0","0.00"
"101170","우림피티에스","6720","-450","-6.28","381","17.64",,,"6775","0.99","50","0.74"
"006980","우성","17740","10","0.06","4307","4.12",,,"71109","0.25","300","1.69"
"066590","우수AMS","3365","5","0.15","261","12.89",,,"2109","1.60","0","0.00"
"017370","우신시스템","7100","20","0.28","477","14.88","1277","5.56","6200","1.15","50","0.70"
"103840","우양","6280","-540","-7.92",,,"580","10.82","2562","2.45","0","0.00"
"046940","우원개발","2810","30","1.08","82","34.27",,,"5712","0.49","0","0.00"
"215380","우정바이오","1416","-64","-4.32",,,,,"1480","0.96","0","0.00"
"065680","우주일렉트로","15110","-250","-1.63","684","22.09",,,"27866","0.54","150","0.99"
"105840","우진","8500","-110","-1.28","589","14.43","833","10.20","8509","1.00","200","2.35"
"018620","우진비앤지","1098","0","0.00",,,,,"1161","0.95","0","0.00"
"010400","우진아이엔에스","3725","-120","-3.12","288","12.93",,,"14230","0.26","0","0.00"
"457550","우진엔텍","23500","-3200","-11.99","830","28.31",,,"4701","5.00","330","1.40"
"049800","우진플라임","2310","20","0.87","303","7.62",,,"5321","0.43","50","2.16"
"016880","웅진","1120","1","0.09",,,,,"837","1.34","0","0.00"
"095720","웅진씽크빅","1967","-13","-0.66",,,"130","15.16","2754","0.71","0","0.00"
"396470","워트","14130","340","2.47","172","82.15",,,"3765","3.75","50","0.35"
"005820","원림","16580","-20","-0.12","3577","4.64",,,"58550","0.28","500","3.02"
"307280","원바이오젠","1598","-1","-0.06","157","10.18",,,"908","1.76","20","1.25"
"032940","원익","4265","20","0.47",,,,,"13720","0.31","0","0.00"
"240810","원익IPS","35100","350","1.01",,,"1275","27.53","17813","1.97","0","0.00"
"074600","원익QnC","32050","0","0.00","1451","22.09","3202","10.01","15504","2.07","57","0.18"
"104830","원익머트리얼즈","30950","-100","-0.32","1098","28.19","4413","7.01","35554","0.87","150","0.48"
"014190","원익큐브","1796","-74","-3.96","140","12.83",,,"2944","0.61","0","0.00"
"217820","원익피앤이","3735","-85","-2.23",,,,,"3202","1.17","0","0.00"
"030530","원익홀딩스","3205","5","0.16",,,,,"13592","0.24","0","0.00"
"012620","원일특강","7810","10","0.13","1818","4.30",,,"35162","0.22","220","2.82"
"382840","원준","11180","-120","-1.06","369","30.30",,,"7851","1.42","200","1.79"
"336570","원텍","6920","0","0.00","441","15.69","585","11.83","1126","6.15","50","0.72"
"376980","원티드랩","5670","-40","-0.70","155","36.58",,,"3829","1.48","0","0.00"
"008370","원풍","4930","-180","-3.52","591","8.34",,,"7957","0.62","220","4.46"
"008290","원풍물산","595","-26","-4.19",,,,,"285","2.09","0","0.00"
"101160","월덱스","22450","-50","-0.22","3261","6.88",,,"14506","1.55","60","0.27"
"064090","웨스트라이즈","6160","30","0.49",,,,,"1188","5.19","0","0.00"
"336060","웨이버스","1651","-21","-1.26","148","11.16",,,"732","2.26","0","0.00"
"095270","웨이브일렉트로","6530","350","5.66","48","136.04",,,"4553","1.43","0","0.00"
"010600","웰바이오텍","545","0","0.00",,,,,"418","1.30","0","0.00"
"065950","웰크론","2405","25","1.05",,,,,"2571","0.94","0","0.00"
"076080","웰크론한텍","1586","3","0.19",,,,,"2890","0.55","0","0.00"
"043590","웰킵스하이텍","950","-15","-1.55","343","2.77",,,"1598","0.59","0","0.00"
"196700","웹스","1451","-17","-1.16","70","20.73",,,"2378","0.61","0","0.00"
"069080","웹젠","15280","-330","-2.11","1955","7.82","2318","6.59","21098","0.72","300","1.96"
"053580","웹케시","8000","10","0.13","416","19.23","626","12.78","7720","1.04","100","1.25"
"071460","위니아","613","0","0.00",,,,,,,"0","0.00"
"377460","위니아에이드","1691","0","0.00",,,,,"4966","0.34","0","0.00"
"044340","위닉스","8160","110","1.37","633","12.89",,,"13257","0.62","300","3.68"
"330350","위더스제약","8480","60","0.71","603","14.06",,,"6839","1.24","100","1.18"
"348350","위드텍","8830","0","0.00","630","14.02",,,"11469","0.77","0","0.00"
"112040","위메이드","37400","100","0.27",,,"2848","13.13","7843","4.77","0","0.00"
"101730","위메이드맥스","9260","-40","-0.43","194","47.73",,,"2524","3.67","0","0.00"
"123420","위메이드플레이","8600","0","0.00","415","20.72",,,"20967","0.41","0","0.00"
"065370","위세아이텍","5740","-60","-1.03",,,,,"4698","1.22","150","2.61"
"038620","위즈코프","686","-8","-1.15","23","29.83",,,"1277","0.54","0","0.00"
"299900","위지윅스튜디오","1670","-13","-0.77","299","5.59",,,"1311","1.27","0","0.00"
"036090","위지트","710","-4","-0.56",,,,,"996","0.71","0","0.00"
"136540","윈스","14370","-60","-0.42","1681","8.55",,,"14933","0.96","500","3.48"
"097800","윈팩","1959","-21","-1.06",,,,,"619","3.16","0","0.00"
"192390","윈하이텍","4080","-60","-1.45","610","6.69",,,"6383","0.64","60","1.47"
"008600","윌비스","463","-4","-0.86",,,,,"1660","0.28","0","0.00"
"335870","윙스풋","1294","-34","-2.56","203","6.37",,,"1793","0.72","0","0.00"
